name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_sensor_calibration_faults.run_measure,advanced_rtu_controls_ems.run_measure,condenser_water_temperature_reset_ems.run_measure,hot_water_coil_valve_leakage_ems.run_measure,membrane_heat_pump_cooling_only_ems.run_measure,optimal_start_stop_ems.run_measure,static_pressure_reset_ems.run_measure,add_sensor_calibration_faults.applicable,advanced_rtu_controls_ems.applicable,condenser_water_temperature_reset_ems.applicable,create_doe_prototype_building.applicable,hot_water_coil_valve_leakage_ems.applicable,membrane_heat_pump_cooling_only_ems.applicable,optimal_start_stop_ems.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas,static_pressure_reset_ems.applicable
diag Autogenerated 428,cdb2f056-b110-4f25-97ee-a9153b06cb65,2015-11-14T04:06:23Z,2015-11-14T04:22:12Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,135.88709677419354,0.0,5.948856676194365,110.53746427113107,0.0,0.0,56.64046549612087,0.0,123.86075949367088,28.3008370763577,107.22080440996325,4.080236831359739,5.321559820334831,666.26,1781.58,8.10483870967742,72.75061249489588,false
diag Autogenerated 519,cdb35190-1d0e-4f3b-8f1d-7f95db43f4bb,2015-11-14T04:14:21Z,2015-11-14T04:19:40Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,413.92242948395324,0.0,122.084142406232,283.8984283345776,0.0,0.0,616.5219223131361,0.0,172.13134261001701,109.17482056430465,196.8587845705134,51.696342711380666,4.698866225543815,2434.67,5233.13,0.0,463.68669289194014,false
diag Autogenerated 622,cdb6951e-ee83-4dca-9dbf-5ba2d4815466,2015-11-14T04:22:21Z,2015-11-14T04:37:37Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,105.3075227712619,0.0,17.68010974231495,95.77486718441702,0.0,10.32726726065679,5.089809910633032,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,752.73,1838.38,0.0,143.6797500194626,false
diag Autogenerated 327,ce102a71-b39d-4b87-91d0-29e35860d080,2015-11-14T04:04:33Z,2015-11-14T04:05:54Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,134.42081264521642,0.0,68.50945296186994,192.13248532033708,0.0,1.0854450106582854,105.22713699710985,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1018.2,3005.46,0.0,0.0,false
diag Autogenerated 317,ceea02b7-4850-4f78-95ff-b724ced885f6,2015-11-14T04:03:58Z,2015-11-14T04:06:08Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,149.07214068064815,0.0,68.50945296186994,235.47181984228357,0.0,1.6390655582631137,128.6186949376414,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1100.14,3216.22,0.0,0.0,false
diag Autogenerated 1,cf9f64a4-9ff0-428b-baa1-2a298ab8e1ec,2015-11-14T03:56:27Z,2015-11-14T04:01:42Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,313.1883348527785,0.0,25.72802380813375,166.70184593874018,30.39040010059775,0.0,373.8112025772185,0.0,195.80184039987606,0.0,199.9851797960201,47.86626487446988,0.0,1411.1,3570.27,0.0,57.63038411274134,false
diag Autogenerated 384,cfdf925e-2080-48b1-b61a-fabbf3b200e7,2015-11-14T04:05:54Z,2015-11-14T04:07:52Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,49.46403428088179,0.0,27.258183339944814,146.4042999315603,0.0,0.0,254.45620948652785,0.0,86.14684458083951,0.0,168.52732575120206,0.0,0.0,757.83,1816.74,0.0,25.571166395668683,false
diag Autogenerated 75,d079de7a-b25b-4cac-89b3-9490c44fb824,2015-11-14T03:56:28Z,2015-11-14T04:02:52Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,130.48815356725305,0.0,25.699580992414752,165.16443689961332,10.301538756330398,0.0,568.2904520461612,0.0,195.80184039987606,0.0,199.9851797960201,25.011713949105324,0.0,1408.55,3094.22,0.0,87.8037206196941,false
diag Autogenerated 212,d1c6d0d6-3308-40a9-91cc-9282f40a900c,2015-11-14T04:01:59Z,2015-11-14T04:04:29Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,226.28803799132513,0.0,21.16338397371437,133.34296765077207,0.0,218.21327568800066,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,860.21,2697.01,0.0,13.102671716654726,false
diag Autogenerated 131,d20291e8-8778-4f0f-8c63-f0c5c5a48491,2015-11-14T03:58:52Z,2015-11-14T04:00:55Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,60.88113310900696,0.0,85.08099225291494,63.17004460442914,0.0,0.0,21.38273730338837,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,633.92,1914.4,0.0,23.358635260975035,false
diag Autogenerated 627,d2fcb43c-c61a-4464-bd01-9413ca1332e9,2015-11-14T04:22:21Z,2015-11-14T04:33:54Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,114.97980214448866,0.0,66.44677099906663,41.84510002807717,0.0,29.84780150706103,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,853.75,2396.65,0.0,99.55506539956848,false
diag Autogenerated 174,d35904a9-7abe-4805-8bd9-9a49415c5179,2015-11-14T04:01:02Z,2015-11-14T04:03:04Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,58.45527819078175,0.0,85.00273886845606,309.8442757649268,0.0,0.0,74.86892558103138,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,933.56,2747.82,0.0,25.334533218561702,false
diag Autogenerated 369,d397b109-e503-4abd-bddf-520e31ad3d7c,2015-11-14T04:05:26Z,2015-11-14T04:06:48Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,68.38303567147199,0.0,68.4484239251261,193.021765570033,0.0,4.8605268549557765,604.7018513594219,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1456.24,3352.32,0.0,0.0,false
diag Autogenerated 216,d4876889-171e-44ac-a83b-eea004daec30,2015-11-14T04:02:10Z,2015-11-14T04:04:39Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,226.28803799132513,0.0,21.16338397371437,133.34296765077207,0.0,218.21327568800066,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,860.21,2697.01,0.0,13.102671716654726,true
diag Autogenerated 377,d52e37c4-23a2-4415-92a9-e6945e3cfdd4,2015-11-14T04:05:46Z,2015-11-14T04:07:30Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,50.00021796084552,0.0,27.258183339944814,144.31623503153895,0.0,0.0,253.90258893892303,0.0,86.14684458083951,0.0,174.63894785940656,0.0,0.0,761.83,1830.57,0.0,25.571166395668683,false
diag Autogenerated 56,d55a872e-0625-4a26-86fb-a98e7332977a,2015-11-14T03:56:28Z,2015-11-14T04:02:37Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,252.38582829221852,0.0,25.73101778873575,176.5752454689846,14.594158444447439,0.0,560.0525144197591,0.0,195.80184039987606,0.0,199.9851797960201,51.89316878415945,0.0,1555.46,3596.16,0.0,78.43630381118761,true
diag Autogenerated 330,d55a9975-ddad-4c9c-910e-e411c4528f69,2015-11-14T04:04:34Z,2015-11-14T04:06:34Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,100.95946364195137,0.0,27.022785626790007,165.5456213845745,0.0,0.0,32.031525856695104,0.0,86.14684458083951,0.0,200.2667840749088,0.0,0.0,637.54,1899.09,0.0,25.571166395668683,false
diag Autogenerated 443,d5882637-7e42-4399-9d22-10bee70f18cd,2015-11-14T04:06:30Z,2015-11-14T04:17:14Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,308.03491220906494,0.0,17.53828093099224,202.34228256431197,0.0,0.0,808.7469375255206,0.0,116.54757043691302,18.387096774193548,214.5983054307881,27.669967333605552,4.81369946917109,1734.55,3737.34,0.0,15.874846876276031,false
diag Autogenerated 270,d5ac6e1e-06d3-426b-a540-6faa441d3e84,2015-11-14T04:03:07Z,2015-11-14T04:06:36Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,54.97783103414363,0.0,56.15602777092002,94.98834849734756,0.0,0.0,115.88076729309802,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,726.01,2035.88,0.0,10.56964909005879,false
diag Autogenerated 583,d5c28b3d-c48b-4e51-bd5a-7ae52d0f2898,2015-11-14T04:18:06Z,2015-11-14T04:30:37Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,false,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583,false
diag Autogenerated 635,d651a709-5a65-41a4-9983-38acef0046ae,2015-11-14T04:22:21Z,2015-11-14T04:34:25Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,104.47236422412158,0.0,66.44677099906663,73.44329803029805,0.0,10.46190737569529,74.89774598509128,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,930.36,2483.24,0.0,99.55506539956848,false
diag Autogenerated 204,d6b4d843-ae11-4507-aeb1-822a8eeb8f66,2015-11-14T04:01:50Z,2015-11-14T04:04:37Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,275.8566012135226,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1096.24,3453.94,0.0,8.570528221525073,false
diag Autogenerated 108,d6dece40-ee4e-4ef3-b263-58d252a6d963,2015-11-14T03:56:28Z,2015-11-14T03:58:45Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,127.0834963612176,0.0,85.10055559902965,234.3297597621097,0.0,0.0,4.382189529697159,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,853.72,2647.16,0.0,22.791298223648173,false
diag Autogenerated 167,d70c8726-3311-4c32-a177-a03e0059837f,2015-11-14T04:00:58Z,2015-11-14T04:03:15Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,39.9092260740277,0.0,24.336802566711008,112.35229673683386,0.0,16.198450582987714,5.223413412630096,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,437.54,1374.81,35.23358635260975,0.0,false
diag Autogenerated 657,d8edc59c-c120-43be-be63-768e386ce822,2015-11-14T04:22:42Z,2015-11-14T04:33:29Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,87.18593409706607,0.0,66.36582780853901,113.67712267193473,0.0,26.144650540422273,91.91858126822802,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,995.72,2634.39,0.0,109.34666197870689,false
diag Autogenerated 340,d912e6fe-8a51-4a28-85fc-907d84955462,2015-11-14T04:04:45Z,2015-11-14T04:06:14Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0,false
diag Autogenerated 339,d918ff37-8a15-4c9a-a56a-f139a93cb8d9,2015-11-14T04:04:46Z,2015-11-14T04:06:14Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,96.00739323187983,0.0,68.44406470821582,82.24970466305433,0.0,3.9189360023365407,534.3571680783265,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1301.8,3009.74,0.0,0.0,false
diag Autogenerated 570,d9c70884-4e79-4f82-9490-82ecbc0f6ac5,2015-11-14T04:17:32Z,2015-11-14T04:24:33Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,211.892335938526,0.0,104.65664606193407,163.14082760334904,0.0,0.0,291.832998539482,0.0,151.2248695273545,157.768554175345,106.59665817268663,13.755487960201986,4.1338740569875245,1428.21,3192.22,22.2374218728653,189.34112746346722,false
diag Autogenerated 169,da5bc4d0-ae36-4c52-a8da-0270cf66251d,2015-11-14T04:00:58Z,2015-11-14T04:02:53Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,58.45527819078175,0.0,85.00273886845606,309.8442757649268,0.0,0.0,74.86892558103138,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,933.56,2747.82,0.0,25.334533218561702,false
diag Autogenerated 550,db4d1e60-463c-47b0-b333-0e213f613c13,2015-11-14T04:16:12Z,2015-11-14T04:23:16Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,false,false,249.74152269355827,0.0,104.65488321585433,161.51812778694946,0.0,0.0,285.2831439302124,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.309487902028065,4.367451162552918,1445.54,3277.99,22.2374218728653,181.0698536573327,false
diag Autogenerated 371,db8d338e-61bc-4f85-89f5-b9b07e3ea91f,2015-11-14T04:05:26Z,2015-11-14T04:06:49Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,61.48239530250786,0.0,68.4484239251261,72.93405812579829,0.0,4.86488607186605,710.1513084189556,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1434.7,3064.47,0.0,0.0,false
diag Autogenerated 411,dbcf9f98-fa1e-435b-9ebf-a6611fd1b51d,2015-11-14T04:06:06Z,2015-11-14T04:15:07Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,371.93956717027356,0.0,17.55563495304206,326.33677011024906,0.0,0.0,728.132911392405,0.0,116.54757043691302,18.387096774193548,283.9679461004492,23.169661086157614,5.292976725193957,1904.56,4449.18,0.0,13.230400163331971,false
diag Autogenerated 144,dbf1ba65-5618-4390-bee9-1db20b6b9480,2015-11-14T03:58:58Z,2015-11-14T04:01:02Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0,false
diag Autogenerated 126,dc1ab21f-6e29-4db1-bd5a-b2e5b429614e,2015-11-14T03:56:28Z,2015-11-14T03:59:06Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,146.0599420924955,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,995.89,3070.54,0.0,23.358635260975035,false
diag Autogenerated 309,dc1ba5b4-da41-49d6-a026-3d6d5220aa3e,2015-11-14T04:03:56Z,2015-11-14T04:06:07Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,111.62646742139243,0.0,26.892009119481777,140.1444644484065,0.0,0.0,32.29743808822184,0.0,86.14684458083951,0.0,168.30936490568837,0.0,0.0,596.53,1768.67,0.0,25.571166395668683,false
diag Autogenerated 670,dc1d86de-bd0f-4815-bb07-6c8a31baeb91,2015-11-14T04:22:59Z,2015-11-14T04:36:41Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,66.07625587569696,0.0,17.64789575553879,83.85300757834038,0.0,80.90542778832189,38.84738355314905,0.0,158.59214139792596,113.12478356227635,102.58544088867652,0.06979697134834326,0.0,834.29,1966.14,0.0,172.59448764996282,false
diag Autogenerated 313,dc2b8b9c-cf95-488e-bd07-03aed6d1bc89,2015-11-14T04:03:56Z,2015-11-14T04:06:08Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,149.07214068064815,0.0,68.50945296186994,235.47181984228357,0.0,1.6390655582631137,128.6186949376414,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1100.14,3216.22,0.0,0.0,false
diag Autogenerated 346,dd0d6f4a-dc20-4709-9964-a18dd3509310,2015-11-14T04:04:50Z,2015-11-14T04:06:13Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,95.97687871350792,0.0,68.44406470821582,184.28153566493316,0.0,3.190946778320743,385.56837649684616,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1254.28,3169.18,0.0,0.0,false
diag Autogenerated 296,dd653b8e-c957-4b2f-b054-509c000c3741,2015-11-14T04:03:20Z,2015-11-14T04:04:41Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,247.43787026098633,0.0,68.53124904642131,206.42199835221604,0.0,1.129037179761028,96.96642095214017,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1137.32,3399.89,0.0,0.0,false
diag Autogenerated 400,ddbcffb2-ecf0-48a2-bd1f-c578a482fe98,2015-11-14T04:05:57Z,2015-11-14T04:16:20Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,527.4316047366272,0.0,17.560228664761127,249.06543487137608,0.0,0.0,448.7484687627603,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.991833401388323,5.754389546753777,1639.95,4195.96,0.0,11.860963658636178,true
diag Autogenerated 609,de0ab404-34e5-40ff-802c-5f1790384be2,2015-11-14T04:19:35Z,2015-11-14T04:34:10Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,151.94807494327654,0.0,66.48471311962645,145.84951143196093,0.0,0.5590139095813973,17.34966699465522,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,968.27,2753.49,0.0,84.99793847811625,false
diag Autogenerated 298,deee32ba-234b-4f35-ade6-2504775fccac,2015-11-14T04:03:32Z,2015-11-14T04:06:05Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,244.03332185406217,0.0,68.53124904642131,190.32776951948352,0.0,0.9067171173370416,86.56532940422584,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1107.19,3326.14,0.0,0.0,false
diag Autogenerated 558,df2827a5-b0eb-4c57-8ae0-c83e8c4306cd,2015-11-14T04:16:44Z,2015-11-14T04:23:06Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,false,false,293.65578138593196,0.0,122.04888548463722,253.18700535640778,0.0,0.0,959.4721686268045,0.0,172.14897107081438,109.17482056430465,199.03061094075161,48.57610515024296,3.990202101488811,2793.43,5304.05,0.0,632.1477899639409,false
diag Autogenerated 98,df5daa04-2a29-4c33-995c-fe6886fdab93,2015-11-14T03:56:28Z,2015-11-14T03:58:47Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,180.41317786994287,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1036.72,3219.58,0.0,22.791298223648173,false
diag Autogenerated 2,df823467-0a7b-4664-b4ed-068ceda0c92d,2015-11-14T03:56:27Z,2015-11-14T04:01:45Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,313.1883348527785,0.0,25.72802380813375,166.70184593874018,30.39040010059775,0.0,373.8112025772185,0.0,195.80184039987606,0.0,199.9851797960201,47.86626487446988,0.0,1411.1,3570.27,0.0,57.63038411274134,false
diag Autogenerated 236,dfef2b37-5112-46c0-ad54-cba08be4998d,2015-11-14T04:02:37Z,2015-11-14T04:05:47Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,145.88363751683497,0.0,21.26574859650074,140.52053414261601,0.0,136.383799092367,0.0,0.0,154.9017600693671,0.0,79.041545986805,0.030107241995989718,0.0,691.79,2162.24,0.0,13.767038190032899,false
diag Autogenerated 494,e01eb5e4-bac5-4c5e-8dc9-2842f917a2a3,2015-11-14T04:07:12Z,2015-11-14T04:13:35Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,false,false,658.3877538608532,0.0,122.09471948271043,256.4509148730442,0.0,0.0,616.7643136491001,0.0,172.13134261001701,109.17482056430465,196.8587845705134,72.56050748812943,5.177478936192904,2623.39,5934.22,0.0,413.7902160279728,false
diag Autogenerated 312,e03d3ce1-a1ae-4c14-947f-5b193b33dac9,2015-11-14T04:03:56Z,2015-11-14T04:06:17Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,111.62646742139243,0.0,26.892009119481777,140.1444644484065,0.0,0.0,32.29743808822184,0.0,86.14684458083951,0.0,168.30936490568837,0.0,0.0,596.53,1768.67,0.0,25.571166395668683,false
diag Autogenerated 493,e0428ab2-b190-419c-b6a2-641c9b8e9265,2015-11-14T04:07:12Z,2015-11-14T04:15:08Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,674.3432737285692,0.0,122.09471948271043,256.486171794639,0.0,0.0,879.737759017178,0.0,172.13134261001701,109.17482056430465,196.8587845705134,73.77246416794986,5.321150891691618,2903.71,6274.22,0.0,413.7875717588532,false
diag Autogenerated 65,e06b2e68-c3ba-4aff-8756-086cac51a1be,2015-11-14T03:56:28Z,2015-11-14T04:03:45Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,95.83354967086291,0.0,25.512158636919203,87.45532337666165,7.5046904315197,9.34367637215294,12.567690258917432,0.16418264407027017,173.87152497610933,0.0,93.45991768415469,22.566693936889315,0.0,542.77,1670.68,0.0,10.609426329002373,false
