name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,hot_water_supply_temp_reset.run_measure,improved_duct_routing.run_measure,low_pressure_drop_air_filters.run_measure,lower_minimum_airflow_rates_for_vav_terminal.run_measure,model30_refrigerant_under_charge_scenario.run_measure,one_watt_standby.run_measure,pc_network_presence.run_measure,plant_shutdown.run_measure,create_doe_prototype_building.applicable,hot_water_supply_temp_reset.applicable,improved_duct_routing.applicable,low_pressure_drop_air_filters.applicable,lower_minimum_airflow_rates_for_vav_terminal.applicable,model_30_refrigerant_under_charge_scenario.applicable,one_watt_standby.applicable,pc_network_presence.applicable,plant_shutdown.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 13,0ae820d8-f8fb-49b6-83ba-ffd1e2edb989,2015-11-14T04:10:29Z,2015-11-14T04:15:31Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,260.6791545597576,0.0,25.72802380813375,104.52210830126032,24.70782491800236,0.0,273.25686706875825,0.0,195.80184039987606,0.0,133.32345319734674,39.54150181060977,0.0,1115.19,2842.57,0.0,57.62888712244034
diag Autogenerated 736,0af981bd-9169-4842-bf29-f4f30c2be69d,2015-11-14T04:39:57Z,2015-11-14T04:50:11Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,73.5394180690496,0.0,66.36582780853901,31.886558118475538,0.0,76.36737078810843,0.0,0.0,116.71249231672058,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,770.02,2111.07,0.0,109.34160302929891
diag Autogenerated 400,0b43e4e8-80d8-45e7-93f0-1964c68acafa,2015-11-14T04:20:30Z,2015-11-14T04:21:54Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,60.580037402081096,0.0,27.083814663533847,101.8356662409165,0.0,0.0,173.6494056207743,0.0,86.14684458083951,0.0,167.28494893177393,0.0,0.0,642.15,1618.71,0.0,25.571166395668683
diag Autogenerated 296,0b551acc-73fc-45c4-9dcc-e8155c70b60a,2015-11-14T04:17:30Z,2015-11-14T04:20:22Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,117.80160933244217,0.0,21.31592733316072,123.93345095229208,0.0,208.61709408914552,0.3311796619558869,0.0,119.56187941447436,0.0,79.09172472346499,0.030107241995989718,0.0,685.81,2139.77,0.0,15.129892677718033
diag Autogenerated 680,0bf42a0d-b175-4b9e-b7da-c1a591b9f97d,2015-11-14T04:36:37Z,2015-11-14T04:51:17Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024
diag Autogenerated 39,0cfdf5c7-b9f6-49b9-a870-9ca47a6618d1,2015-11-14T04:10:23Z,2015-11-14T04:15:44Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,169.92411756164233,0.0,25.745239196595247,135.390048307877,8.376409229244604,0.0,311.78191246498915,0.0,195.80184039987606,0.0,133.32345319734674,27.452556634885564,0.0,1072.32,2612.19,0.0,64.5232759536951
diag Autogenerated 668,0d681285-376b-4ac8-a947-ad058d845f6c,2015-11-14T04:36:36Z,2015-11-14T04:49:57Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,145.0381064618573,0.0,17.666687247824886,85.1549895438768,0.0,10.810477062299165,5.825362608688649,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,774.48,1923.57,0.0,135.11351403590248
diag Autogenerated 621,0ec8621f-5e92-4e47-b6bd-cdd7787d9e06,2015-11-14T04:33:44Z,2015-11-14T04:44:02Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,249.74152269355827,0.0,104.65488321585433,161.51812778694946,0.0,0.0,285.2831439302124,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.309487902028065,4.367451162552918,1445.54,3277.99,22.2374218728653,181.0698536573327
diag Autogenerated 37,0ecdeab2-214b-46de-90c2-a17f8af41ec2,2015-11-14T04:10:23Z,2015-11-14T04:15:44Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,174.17033055042836,0.0,25.745239196595247,150.42881287172142,8.578502919879583,0.0,311.49374183204674,0.0,195.80184039987606,0.0,133.32345319734674,27.995964114148506,0.0,1092.06,2675.32,0.0,64.5232759536951
diag Autogenerated 408,0fa64bc6-7e59-41e8-a7b2-a70fe03a9dc7,2015-11-14T04:20:55Z,2015-11-14T04:22:33Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,69.07615116020558,0.0,68.4484239251261,188.07405437687174,0.0,5.558001560599655,684.7893844349802,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1532.77,3427.87,0.0,0.0
diag Autogenerated 218,10f585b4-935a-47be-bb31-1596335c0703,2015-11-14T04:16:44Z,2015-11-14T04:20:07Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,174.2085307866621,0.0,56.2222637033112,117.16132865266079,0.0,0.0,5.967255363605162,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,755.57,2362.6,0.0,8.570528221525073
diag Autogenerated 98,113996b7-ff56-4692-adc9-1391a6a20a0d,2015-11-14T04:10:25Z,2015-11-14T04:15:14Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,121.78540045239048,0.0,25.699580992414752,144.86300293260402,9.288076322553506,0.0,541.4381885219766,0.0,121.73225729670499,0.0,133.32345319734674,23.07984796566503,0.0,1209.01,2518.24,0.0,87.8037206196941
diag Autogenerated 233,116ac238-a459-407c-92c3-02a747574792,2015-11-14T04:16:47Z,2015-11-14T04:19:49Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,272.14337470068386,0.0,56.2222637033112,140.48239830275443,0.0,261.43924659637634,0.0,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,1067.29,3362.24,0.0,8.570528221525073
diag Autogenerated 334,11809f2f-aa80-4daf-9f1a-2a90701743a3,2015-11-14T04:18:18Z,2015-11-14T04:20:11Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,244.03332185406217,0.0,68.53124904642131,190.32776951948352,0.0,0.9067171173370416,86.56532940422584,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1107.19,3326.14,0.0,0.0
diag Autogenerated 439,12172746-d9b6-4c4b-9703-7e4a17da42d1,2015-11-14T04:21:21Z,2015-11-14T04:30:04Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,587.4785626786444,0.0,17.560228664761127,313.94701919150674,0.0,0.0,623.852082482646,0.0,84.39771335238873,18.387096774193548,283.9679461004492,35.60024499795835,5.777358105349122,1982.83,4917.13,0.0,11.860963658636178
diag Autogenerated 620,129ea8fe-0c44-4ec9-956a-3f5304e9db7d,2015-11-14T04:33:44Z,2015-11-14T04:44:05Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,243.0338933601521,0.0,104.65488321585433,159.60808405955245,0.0,0.0,324.91721234098026,0.0,87.03259237974524,157.768554175345,106.70859889875004,12.879353458571794,4.354229816954877,1411.97,3089.09,22.2374218728653,181.08131215685097
diag Autogenerated 434,12acddf1-bde7-45d2-b74b-dddb5066eac2,2015-11-14T04:21:17Z,2015-11-14T04:30:12Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,587.8822988975091,0.0,17.560228664761127,312.848611678236,0.0,0.0,599.95100040833,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.69109840751327,5.778889342588812,1990.48,4991.13,0.0,11.860963658636178
diag Autogenerated 27,14037ee3-55be-4ea9-a032-153b89ea7000,2015-11-14T04:10:29Z,2015-11-14T04:16:42Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,158.78285933195906,0.0,24.54670855896753,89.84579460891554,17.86573788872346,7.72921370546195,0.5578000087002769,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.130151932092936,0.0,621.62,1948.36,0.0,9.194929703166201
diag Autogenerated 395,1426449b-b9f0-47d7-abb5-26899eebe741,2015-11-14T04:20:30Z,2015-11-14T04:21:48Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,94.10677465900027,0.0,68.44406470821582,184.66078753612703,0.0,3.2127428628721137,395.28507098984744,0.0,63.727392011299095,0.0,429.34363270982004,0.0,0.0,1238.78,3099.83,0.0,0.0
diag Autogenerated 380,14ddfaa1-817b-40eb-a9a9-bb422fc87397,2015-11-14T04:20:19Z,2015-11-14T04:22:29Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0
diag Autogenerated 669,15412915-8162-4c3a-a535-9ddfc84f5ab1,2015-11-14T04:36:35Z,2015-11-14T04:52:12Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,144.5951641436851,0.0,17.666687247824886,83.30000080534967,0.0,10.815846060095192,6.128710984164141,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,772.49,1916.64,0.0,135.11351403590248
diag Autogenerated 415,15efa5e3-27f0-45d4-8f4e-3755cf05f536,2015-11-14T04:20:59Z,2015-11-14T04:22:33Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,68.38303567147199,0.0,68.4484239251261,193.021765570033,0.0,4.8605268549557765,604.7018513594219,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1456.24,3352.32,0.0,0.0
diag Autogenerated 304,1659a743-6bc0-42c7-b3f9-755623d1d23f,2015-11-14T04:17:52Z,2015-11-14T04:21:07Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,48.99050417587447,0.0,56.15602777092002,95.21314923758429,0.0,0.0,138.67395663352863,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,678.03,1836.45,0.0,10.56964909005879
diag Autogenerated 545,16ad384f-e86f-4d84-a659-9fe52fe0fd6d,2015-11-14T04:23:29Z,2015-11-14T04:31:33Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,652.5456819525988,0.0,122.09471948271043,267.3250309159131,0.0,0.0,650.3024603161311,0.0,172.14897107081438,109.17482056430465,199.03061094075161,79.6894570345932,5.174834667073296,2671.28,6016.02,0.0,413.78933460493295
diag Autogenerated 211,16ca9fab-6b52-45a7-9ba3-72a6ac98ddf9,2015-11-14T04:16:25Z,2015-11-14T04:18:34Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,33.15987166444948,0.0,24.493309335628766,118.26042726347914,0.0,28.425541904687375,19.25033257688395,0.0,92.92589404491744,0.0,106.69848970967993,0.0,0.0,458.44,1411.76,35.23358635260975,0.0
diag Autogenerated 23,16f2e842-2814-46ae-89da-4a5761c9b05b,2015-11-14T04:10:29Z,2015-11-14T04:16:26Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,158.78285933195906,0.0,24.54670855896753,89.84579460891554,17.86573788872346,7.72921370546195,0.5578000087002769,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.130151932092936,0.0,621.62,1948.36,0.0,9.194929703166201
diag Autogenerated 685,17cb984a-1cae-416d-b5f0-59b05823d7c4,2015-11-14T04:36:38Z,2015-11-14T04:51:14Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,151.94807494327654,0.0,66.48471311962645,145.84951143196093,0.0,0.5590139095813973,17.34966699465522,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,968.27,2753.49,0.0,84.99793847811625
diag Autogenerated 259,181d07ab-abdf-4b40-9dd1-4bbd08747a60,2015-11-14T04:16:59Z,2015-11-14T04:21:18Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,223.22713505506616,0.0,56.206206507580006,165.85276755804176,0.0,317.8120465096675,0.0,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,1100.55,3466.65,0.0,9.028158299864117
diag Autogenerated 22,1884efd8-0e45-4e80-ab35-97ea80b063c5,2015-11-14T04:10:29Z,2015-11-14T04:16:41Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,154.49797297581745,0.0,24.54670855896753,73.82114756651853,17.508605556109067,7.729915340693019,0.6798845389063752,0.1417303166760452,173.87152497610933,0.0,102.504697447872,30.549899595998433,0.0,600.48,1881.15,0.0,9.194929703166201
diag Autogenerated 652,188873d5-b023-4c5a-bd4c-1789ecc65679,2015-11-14T04:34:52Z,2015-11-14T04:47:35Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583
diag Autogenerated 157,18f0017c-edce-426a-b2e0-3b23bff95fdb,2015-11-14T04:15:01Z,2015-11-14T04:18:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0
diag Autogenerated 585,1932d5e3-8322-48a1-bfc2-bf41b38f93e7,2015-11-14T04:31:07Z,2015-11-14T04:37:36Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,413.92242948395324,0.0,122.084142406232,283.8984283345776,0.0,0.0,616.5219223131361,0.0,172.13134261001701,109.17482056430465,196.8587845705134,51.696342711380666,4.698866225543815,2434.67,5233.13,0.0,463.68669289194014
diag Autogenerated 126,1934f4a9-dfb8-4b3c-a5a6-48e19c2d1cc5,2015-11-14T04:10:25Z,2015-11-14T04:12:37Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,127.0834963612176,0.0,85.10055559902965,234.3297597621097,0.0,0.0,4.382189529697159,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,853.72,2647.16,0.0,22.791298223648173
diag Autogenerated 172,19e0e085-6567-4c7b-8ec5-38d74d85704f,2015-11-14T04:15:40Z,2015-11-14T04:17:06Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,58.04444792237264,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,790.2,2386.53,0.0,24.551999373972922
diag Autogenerated 389,1a014fe0-bae6-437a-a910-d95326daa3e4,2015-11-14T04:20:24Z,2015-11-14T04:21:40Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,95.97687871350792,0.0,68.44406470821582,184.28153566493316,0.0,3.190946778320743,385.56837649684616,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1254.28,3169.18,0.0,0.0
diag Autogenerated 609,1a3cc2f3-53bd-4918-9e89-657f19d9c547,2015-11-14T04:33:32Z,2015-11-14T04:38:55Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,350.4441049986382,0.0,122.04624121551763,252.22360997383052,0.0,0.0,775.9440261112761,0.0,172.13134261001701,109.17482056430465,196.8587845705134,54.50720078552421,4.226423476173813,2601.93,5221.02,0.0,564.3742910053422
diag Autogenerated 451,1b9b998e-16bd-4e2d-8a0e-b26aa60747c2,2015-11-14T04:21:39Z,2015-11-14T04:33:50Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,215.1740506329114,0.0,5.922825643119641,105.99683544303798,0.0,0.0,77.01868109432421,0.0,123.86075949367088,28.3008370763577,115.74877501020825,6.521028991425071,5.7186606778276845,775.09,2088.26,8.10483870967742,70.60636994691711
diag Autogenerated 450,1c8f7291-e21d-4da0-8a93-f0f33d9bab13,2015-11-14T04:21:39Z,2015-11-14T04:30:32Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,527.4316047366272,0.0,17.560228664761127,249.06543487137608,0.0,0.0,448.74795835034706,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.991833401388323,5.754389546753777,1639.95,4195.96,0.0,11.860963658636178
diag Autogenerated 322,1ce07e4f-b58c-42a9-944c-c651ebf6198d,2015-11-14T04:18:07Z,2015-11-14T04:22:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,102.20806512798589,0.0,21.450406347409473,126.8016675397767,0.0,227.48229192383272,2.8059949540262417,0.0,119.56187941447436,0.0,78.1624145205221,0.030107241995989718,0.0,694.57,2160.39,0.0,16.059202880660916
diag Autogenerated 261,1d4ff794-5286-43e3-8362-4c3f8d3f9237,2015-11-14T04:16:59Z,2015-11-14T04:22:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,226.44459564970427,0.0,56.206206507580006,165.1081151060076,0.0,271.52517266503287,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1121.75,3533.78,0.0,9.028158299864117
diag Autogenerated 639,1d56f6e8-2ca4-478d-acc7-0d4378f78698,2015-11-14T04:34:22Z,2015-11-14T04:40:43Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,310.5676452519063,0.0,122.04888548463722,255.0168395871767,0.0,0.0,884.0153050296642,0.0,172.13134261001701,109.17482056430465,196.8587845705134,48.95423563434694,3.989320678448942,2734.91,5275.87,0.0,632.1495528100206
diag Autogenerated 29,1e917750-b432-4739-ad8d-07976bd89882,2015-11-14T04:10:29Z,2015-11-14T04:15:55Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,215.9790241719024,0.0,25.745239196595247,201.12738339568298,10.928777692449332,0.0,416.446983339995,0.0,195.80184039987606,0.0,199.9851797960201,36.052765914129644,0.0,1366.59,3326.13,0.0,64.5247729439961
diag Autogenerated 159,1ec02591-69ca-467b-8674-fb433a75bcaa,2015-11-14T04:15:01Z,2015-11-14T04:18:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,63.0331011816261,0.0,24.29767587448157,134.22411769309022,0.0,2.073714688160263,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,463.28,1466.88,35.23358635260975,0.0
diag Autogenerated 617,1ec51410-cc8f-4e6a-bc4b-729d32337573,2015-11-14T04:33:42Z,2015-11-14T04:44:18Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,249.74152269355827,0.0,104.65488321585433,161.51812778694946,0.0,0.0,285.2831439302124,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.309487902028065,4.367451162552918,1445.54,3277.99,22.2374218728653,181.0698536573327
diag Autogenerated 623,1edfa74d-a62e-462d-b3af-66ed93938b03,2015-11-14T04:33:56Z,2015-11-14T04:39:59Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,294.09561148282677,0.0,122.04888548463722,252.16279178407953,0.0,0.0,971.0390831790107,0.0,172.14897107081438,109.17482056430465,199.03061094075161,47.65149238141995,3.990202101488811,2803.49,5311.8,0.0,632.1477899639409
diag Autogenerated 91,1f68445c-82ec-4d57-a4fa-96b0f94967f2,2015-11-14T04:10:23Z,2015-11-14T04:16:39Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,122.38569356309141,0.0,25.699580992414752,142.77245597725772,9.305291711015006,0.0,472.058676031838,0.0,195.80184039987606,0.0,133.32345319734674,22.90544859559855,0.0,1212.06,2672.39,0.0,87.8037206196941
diag Autogenerated 614,1f9a8dfd-6dad-43b3-b936-c6bab6b58a00,2015-11-14T04:33:41Z,2015-11-14T04:39:59Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,249.73447130923932,0.0,104.65488321585433,161.02541230766246,0.0,0.0,284.27391454956194,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.060045181745023,4.367451162552918,1443.85,3274.74,22.2374218728653,181.0698536573327
diag Autogenerated 182,1ff3d0f1-2a9d-4242-9ec5-55f1c19c22f1,2015-11-14T04:15:53Z,2015-11-14T04:17:57Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,39.96791611237186,0.0,24.336802566711008,114.993348462321,0.0,16.33539400579075,5.3016667970889735,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,440.43,1383.77,35.23358635260975,0.0
