name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_chilled_water_pump_differential_pressure_reset_controls.run_measure,add_cooling_tower_controls.run_measure,add_daylight_sensors.run_measure,add_demand_control_ventilation.run_measure,add_demand_control_ventilation_metal_oxide.run_measure,add_eifs_wall_insulation.run_measure,add_energy_recovery_ventilator.run_measure,add_hot_water_pump_differential_pressure_reset_controls.run_measure,adjust_lighting_for_occupant_sensors.run_measure,advanced_power_strips.run_measure,brushless_dc_compressor_motors.run_measure,add_chilled_water_pump_differential_pressure_reset_controls.applicable,add_cooling_tower_controls.applicable,add_daylight_sensors.applicable,add_demand_control_ventilation.applicable,add_demand_control_ventilation_metal_oxide.applicable,add_eifs_wall_insulation.applicable,add_energy_recovery_ventilator.applicable,add_hot_water_pump_differential_pressure_reset_controls.applicable,adjust_lighting_for_occupant_sensors.applicable,advanced_power_strips.applicable,brushless_dc_compressor_motors.applicable,create_doe_prototype_building.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 55,b4198d42-ec75-4e84-b790-e59cbc1c1e0f,2015-11-14T04:01:42Z,2015-11-14T04:06:26Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,167.24899589375562,0.0,25.745239196595247,141.58983363946786,8.239434616703118,0.0,279.85859429616755,0.0,195.80184039987606,0.0,133.32345319734674,26.83355114542213,0.0,1043.17,2586.36,0.0,64.5232759536951
diag Autogenerated 592,b4733468-1e99-4a73-b534-492dd168202c,2015-11-14T04:16:37Z,2015-11-14T04:26:46Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,518.5407309105757,0.0,17.560228664761127,243.29369130257248,0.0,0.0,436.2714373213557,0.0,116.54757043691302,18.387096774193548,200.5155165373622,29.49213964883626,5.754389546753777,1598.22,4089.81,0.0,11.860963658636178
diag Autogenerated 543,b49e2c9d-b8ec-4c94-bea3-92baba105073,2015-11-14T04:15:34Z,2015-11-14T04:17:25Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,70.84599322577692,0.0,68.4484239251261,208.94598494326482,0.0,5.558001560599655,669.2226208483909,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1539.85,3482.71,0.0,0.0
diag Autogenerated 611,b52c6127-94ad-4285-9eb1-4fe44d14b67e,2015-11-14T04:16:55Z,2015-11-14T04:30:29Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,207.3376888525929,0.0,5.922825643119641,103.28960800326664,0.0,0.0,87.8159452837893,0.0,91.91200489995917,28.3008370763577,115.81155573703552,6.236218864842793,5.717639853001225,743.32,1965.18,8.10483870967742,70.5910575745202
diag Autogenerated 555,b53a1625-59bc-42e7-af89-1ab9941219a3,2015-11-14T04:15:39Z,2015-11-14T04:17:30Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,68.38303567147199,0.0,68.4484239251261,193.021765570033,0.0,4.8605268549557765,604.7018513594219,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1456.24,3352.32,0.0,0.0
diag Autogenerated 368,b541b56a-34bb-4011-9ed9-6e3b28cb91f7,2015-11-14T04:11:56Z,2015-11-14T04:15:19Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,81.48023258848018,0.0,56.150006322520824,40.803341502431664,0.0,0.0,51.79047768150151,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,633.61,1878.05,0.0,9.949439904941402
diag Autogenerated 579,b561e44f-26c3-4549-8594-94e874ab3cea,2015-11-14T04:16:08Z,2015-11-14T04:24:23Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,587.9369130257248,0.0,17.560228664761127,312.8690281747652,0.0,0.0,599.9152715394039,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.393527970600246,5.778889342588812,1990.22,4990.39,0.0,11.860963658636178
diag Autogenerated 387,b588ef86-6996-4569-8ef7-db932cc7bbbd,2015-11-14T04:11:56Z,2015-11-14T04:16:52Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033
diag Autogenerated 104,b5b16d4d-c8d4-462b-9e4c-dbba1fb5a460,2015-11-14T04:01:42Z,2015-11-14T04:08:17Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,95.83775948224933,0.0,25.512158636919203,87.45532337666165,7.501182255364352,9.320522409527644,12.611191643243744,0.16769082022561782,173.87152497610933,0.0,93.45991768415469,22.561080855040757,0.0,542.79,1670.65,0.0,10.609426329002373
diag Autogenerated 613,b5cfd5ff-3843-48bb-ab54-e5beffe3ab97,2015-11-14T04:16:55Z,2015-11-14T04:27:28Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,378.9689669252756,0.0,17.55563495304206,373.4167006941609,0.0,0.0,703.7826663944467,0.0,116.54757043691302,18.387096774193548,283.9679461004492,23.170171498570845,5.3021641486320945,1934.33,4594.18,0.0,13.229889750918742
diag Autogenerated 203,b5dac4f1-0642-45d5-a698-bb07ac780452,2015-11-14T04:08:01Z,2015-11-14T04:09:50Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,88.48501447687612,0.0,85.08099225291494,252.23022145707802,0.0,0.0,8.412238829329368,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,774.23,2385.77,0.0,23.358635260975035
diag Autogenerated 21,b67b5144-07cc-4c84-b228-b5d080057a79,2015-11-14T04:01:44Z,2015-11-14T04:06:54Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,268.4388037849903,0.0,25.72802380813375,127.34073145940089,25.219047105793802,0.0,272.74938735671935,0.0,195.80184039987606,0.0,133.32345319734674,40.1762256982337,0.0,1146.41,2942.49,0.0,57.62888712244034
diag Autogenerated 102,b6855b8d-bb76-4e61-baf0-e416582614e1,2015-11-14T04:01:42Z,2015-11-14T04:08:02Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,93.65707718408522,0.0,25.512158636919203,87.45532337666165,7.29560313266098,9.34297473692187,4.549402838254837,0.16418264407027017,173.87152497610933,0.0,93.45991768415469,22.46706173407744,0.0,531.88,1652.88,0.0,10.609426329002373
diag Autogenerated 138,b68854e9-220a-4dd9-9049-676f60930ca0,2015-11-14T04:06:44Z,2015-11-14T04:11:31Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,84.7021067299448,0.0,26.20607588044697,89.90262706263216,5.81515279510427,10.283165946555041,9.055304292183363,0.1396254109828366,173.87152497610933,0.0,93.06068723767613,19.278129608866426,0.0,526.63,1625.5,0.0,11.264753634821314
diag Autogenerated 8,b6b1ec99-b56b-4a8c-a035-9d9ebfaf9ee1,2015-11-14T04:01:44Z,2015-11-14T04:07:06Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,233.7378201126635,0.0,25.72802380813375,29.873189951602306,25.89868070244773,0.0,375.00729782771737,0.0,195.80184039987606,0.0,199.9851797960201,44.02349077180329,0.0,1187.69,2860.22,0.0,57.63038411274134
diag Autogenerated 478,b71b1ad3-7648-4b8e-8f05-6d4ab679f544,2015-11-14T04:14:29Z,2015-11-14T04:15:45Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,149.07214068064815,0.0,68.50945296186994,235.47181984228357,0.0,1.6390655582631137,128.6186949376414,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1100.14,3216.22,0.0,0.0
diag Autogenerated 420,b735bcb6-ae68-4cb1-85f7-369879c7ebb1,2015-11-14T04:12:32Z,2015-11-14T04:15:09Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,124.07595856440642,0.0,56.15602777092002,147.5636216202112,0.0,389.62785441743495,0.19670064770713283,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1121.63,3529.77,0.0,10.56964909005879
diag Autogenerated 574,b7496007-df89-4430-a49e-e2ef9e243b48,2015-11-14T04:16:08Z,2015-11-14T04:18:06Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,49.49890801616398,0.0,27.258183339944814,143.50542068622795,0.0,0.0,256.5791481218314,0.0,86.14684458083951,0.0,167.95190911904587,0.0,0.0,756.51,1808.14,0.0,25.571166395668683
diag Autogenerated 309,b749e81a-3c63-4c94-9401-0d624a06b10d,2015-11-14T04:10:05Z,2015-11-14T04:12:54Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,275.8566012135226,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1096.24,3453.94,0.0,8.570528221525073
diag Autogenerated 865,b7c95800-423b-417b-a4eb-63404906dfe0,2015-11-14T04:34:44Z,2015-11-14T04:52:33Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583
diag Autogenerated 891,b80807ff-28ed-4d69-99dc-033a252d8a03,2015-11-14T04:36:27Z,2015-11-14T04:52:55Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,145.0381064618573,0.0,17.666687247824886,85.1549895438768,0.0,10.810477062299165,5.825362608688649,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,774.48,1923.57,0.0,135.11351403590248
diag Autogenerated 411,b8143b0b-ccee-4cd9-bf40-2b40fca837e0,2015-11-14T04:11:56Z,2015-11-14T04:14:59Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,126.55880245434238,0.0,56.15602777092002,147.5636216202112,0.0,389.62785441743495,0.19670064770713283,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1124.11,3537.63,0.0,10.56964909005879
diag Autogenerated 326,b88a811a-9a8f-42ee-839f-7c5a0bdb4de6,2015-11-14T04:10:16Z,2015-11-14T04:13:15Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,119.07012779520653,0.0,56.206206507580006,150.30137349237987,0.0,0.0,8.076769452790842,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,736.12,2295.67,0.0,9.028158299864117
diag Autogenerated 622,b8c2f0fe-3b2c-4bd5-99fe-a0a30885a354,2015-11-14T04:16:59Z,2015-11-14T04:28:03Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,378.4427317272356,0.0,17.55563495304206,372.93793385055125,0.0,0.0,703.2293793385055,0.0,116.54757043691302,18.387096774193548,282.5995304205798,23.14005716619028,5.3021641486320945,1931.37,4585.97,0.0,13.229889750918742
diag Autogenerated 303,b8c42db1-c4e1-4477-acb0-aebdcac004de,2015-11-14T04:10:01Z,2015-11-14T04:13:42Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,275.8566012135226,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1096.24,3453.94,0.0,8.570528221525073
diag Autogenerated 718,b8cb8dc4-84a7-4af4-a0e5-238203895603,2015-11-14T04:26:51Z,2015-11-14T04:39:32Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,90.73652511229074,0.0,5.995814618211515,101.25204164965292,0.0,0.0,251.51184156798692,0.0,123.86075949367088,28.3008370763577,104.27215189873418,3.996529195590037,4.67690894242548,808.0,1811.35,8.10483870967742,79.08891384238464
diag Autogenerated 739,b9351bd8-7514-486f-bd96-9e74d03bf188,2015-11-14T04:27:47Z,2015-11-14T04:33:24Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,635.4866204389663,0.0,122.09471948271043,246.9518187723716,0.0,0.0,590.1603220367218,0.0,172.13134261001701,109.17482056430465,196.8587845705134,69.86247156308917,5.173953244033426,2561.69,5794.22,0.0,413.79109745101266
diag Autogenerated 793,ba06e157-a099-47a9-9bb6-e8be62b57d00,2015-11-14T04:30:36Z,2015-11-14T04:36:17Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,353.9671528889962,0.0,122.04624121551763,258.06039334384576,0.0,0.0,834.3330139643851,0.0,172.14897107081438,109.17482056430465,199.03061094075161,59.325940544490265,4.229067745293421,2676.69,5336.16,0.0,564.3725281592625
diag Autogenerated 66,ba302530-735e-40b2-b43e-137371fdd986,2015-11-14T04:01:42Z,2015-11-14T04:08:36Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,106.05988316370131,0.0,25.150816492918395,96.89582541070219,4.971085612127625,4.263135663978468,0.28977535043171615,1.0307021544411406,173.87152497610933,0.0,93.37572145642635,21.043443850237363,0.0,536.61,1678.72,0.0,9.658710590903159
diag Autogenerated 827,ba3ca76e-a3e4-483d-813c-b9c990ba24c0,2015-11-14T04:31:57Z,2015-11-14T04:40:00Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,243.0338933601521,0.0,104.65488321585433,159.60808405955245,0.0,0.0,324.91721234098026,0.0,87.03259237974524,157.768554175345,106.70859889875004,12.879353458571794,4.354229816954877,1411.97,3089.09,22.2374218728653,181.08131215685097
diag Autogenerated 846,ba51e2a0-6c24-4a31-8e6b-fc3edc555241,2015-11-14T04:33:44Z,2015-11-14T04:41:34Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,284.0279975214384,0.0,122.04888548463722,255.0168395871767,0.0,0.0,761.4587198740622,0.0,172.13134261001701,109.17482056430465,196.8587845705134,48.64573757039264,3.990202101488811,2585.5,5057.99,0.0,632.1495528100206
diag Autogenerated 110,bab41a6f-7103-489c-938f-7ab4f7156a11,2015-11-14T04:01:42Z,2015-11-14T04:07:10Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,130.48815356725305,0.0,25.699580992414752,165.16443689961332,10.301538756330398,0.0,568.2904520461612,0.0,195.80184039987606,0.0,199.9851797960201,25.011713949105324,0.0,1408.55,3094.22,0.0,87.8037206196941
diag Autogenerated 907,bae86a02-c684-40f1-b877-a1e765285fab,2015-11-14T04:37:04Z,2015-11-14T04:54:38Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,160.53564156331655,0.0,66.48471311962645,56.999182979670614,0.0,0.015176848223929337,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,870.11,2478.77,0.0,84.99793847811625
diag Autogenerated 347,bb1d1de6-2a63-4ef3-a48c-53b4f39ad581,2015-11-14T04:11:16Z,2015-11-14T04:15:20Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,223.22713505506616,0.0,56.206206507580006,165.85276755804176,0.0,317.8120465096675,0.0,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,1100.55,3466.65,0.0,9.028158299864117
diag Autogenerated 727,bb3c9a93-7af3-439a-99c0-0dec36c179b2,2015-11-14T04:27:33Z,2015-11-14T04:33:38Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,637.8796839922117,0.0,122.09471948271043,260.3494489783866,0.0,0.0,628.1963704762064,0.0,172.14897107081438,109.17482056430465,199.03061094075161,78.00329475932303,5.173071820993557,2625.84,5918.17,0.0,413.7902160279728
diag Autogenerated 342,bb3da392-8d3e-4fe5-9cf5-4c3acfd5f6d5,2015-11-14T04:10:36Z,2015-11-14T04:13:31Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,221.72980155313226,0.0,56.206206507580006,165.110122255474,0.0,271.6556373803488,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1117.17,3519.27,0.0,9.028158299864117
diag Autogenerated 321,bb420957-521f-4f26-a7fd-1bd361483e95,2015-11-14T04:10:15Z,2015-11-14T04:13:20Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,226.28803799132513,0.0,21.16338397371437,133.34296765077207,0.0,218.21327568800066,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,860.21,2697.01,0.0,13.102671716654726
diag Autogenerated 236,bb528046-1d16-431a-8b72-4f623d4ce638,2015-11-14T04:08:33Z,2015-11-14T04:11:36Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,39.3027623444714,0.0,85.00273886845606,85.08099225291494,0.0,0.0,56.81195711714531,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,670.78,1954.87,0.0,24.551999373972922
diag Autogenerated 901,bb5c5b5a-727b-49a8-bbe6-0a29724aa77c,2015-11-14T04:36:39Z,2015-11-14T04:55:06Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024
diag Autogenerated 81,bb5cad1c-50a5-460a-b6bd-315dc27aa714,2015-11-14T04:01:42Z,2015-11-14T04:08:26Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,252.38582829221852,0.0,25.73101778873575,176.5752454689846,14.594158444447439,0.0,560.0525144197591,0.0,195.80184039987606,0.0,199.9851797960201,51.89316878415945,0.0,1555.46,3596.16,0.0,78.43630381118761
diag Autogenerated 427,bb9cd8ef-97d2-440f-9e2e-9936699d8e92,2015-11-14T04:12:33Z,2015-11-14T04:15:09Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,101.41122678982536,0.0,21.450406347409473,123.21288429385471,0.0,182.3575576202433,3.10305307505334,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,680.69,2115.83,0.0,16.059202880660916
diag Autogenerated 396,bba3f07d-304f-4097-bcc7-5a564e1a0c9a,2015-11-14T04:11:56Z,2015-11-14T04:16:52Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,116.26212569171389,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,692.33,2160.42,0.0,15.129892677718033
diag Autogenerated 38,bbbdab02-254c-473c-a795-fa98f9576c58,2015-11-14T04:01:42Z,2015-11-14T04:07:22Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,215.9797726670529,0.0,25.745239196595247,201.1221439296295,10.927280702148332,0.0,416.315248193507,0.0,195.80184039987606,0.0,199.9851797960201,35.79827756295967,0.0,1366.2,3325.17,0.0,64.5247729439961
diag Autogenerated 170,bc52ee8d-5387-404b-a59a-2e7b12e6a2c8,2015-11-14T04:07:18Z,2015-11-14T04:09:01Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,72.63870412395336,0.0,24.180295797793253,128.9811409343454,0.0,1.8780812270130682,0.1956334611471946,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,467.38,1479.79,35.23358635260975,0.0
diag Autogenerated 738,bc6fc279-a926-43db-a913-5037952a9adc,2015-11-14T04:27:46Z,2015-11-14T04:33:37Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,530.1803655966485,0.0,122.09471948271043,256.45003345000436,0.0,0.0,610.3184669585352,0.0,172.13134261001701,109.17482056430465,196.8587845705134,72.48382368366079,5.177478936192904,2488.66,5520.96,0.0,413.7902160279728
diag Autogenerated 724,bc7d7773-fa79-40db-94e0-8de42248126f,2015-11-14T04:27:24Z,2015-11-14T04:33:38Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,649.0764008676728,0.0,122.09471948271043,263.3815442355374,0.0,0.0,638.7470042634432,0.0,172.14897107081438,109.17482056430465,195.36917963313408,79.4735083898252,5.176597513153035,2648.43,5967.74,0.0,413.78933460493295
